gene_id,gene_name,row_coverage,row_mean,row_median,region_coverage,region_mean,region_median,tstatistic,pvalue,comparison_mode,Imp_total_width,Imp_cluster_count,Imp_max_width,Syp_total_width,Syp_cluster_count,Syp_max_width,feature
FBgn0264078,Flo2,1849975,-1.600689000806521e-6,-0.00800128600455171,5000,0.01846704030790754,-1.3358638116940462e-16,16.155946659946046,1.423893323873896e-57,Syp_to_Imp,150,3,95,28,1,28,UTR3
FBgn0264270,Sxl,12167280,-1.2435586265220766e-5,-0.01173066052914285,159100,0.00651918873994758,-0.00887765681822047,31.11791050320892,2.999873334942569e-212,Imp_to_Syp,665,12,168,106,2,76,UTR3
FBgn0264270,Sxl,2617380,-1.359026547369987e-5,-0.01301554635746629,159100,0.00651918873994758,-0.00887765681822047,31.123411616327928,2.530032877137612e-212,Syp_to_Imp,665,12,168,106,2,76,UTR3
FBgn0264607,CaMKII,945250,-1.3181428568872e-4,-0.01294754900031336,42750,0.00224503529226351,-0.00890663154316286,5.163505632116954,1.2172565200817106e-7,Imp_to_Syp,312,5,98,30,1,30,UTR3
FBgn0264607,CaMKII,179100,-1.3013993612645e-4,-0.01171624281787889,42750,0.00224503529226351,-0.00890663154316286,5.159868248634605,1.2411298509479926e-7,Syp_to_Imp,312,5,98,30,1,30,UTR3
FBgn0264742,CG44000,262730,-7.346277880989928e-5,-4.617414462087085e-16,6500,0.01928368724893469,0.00250458642153746,16.219265546583834,2.511512270865155e-58,Imp_to_Syp,52,2,26,29,1,29,UTR3
FBgn0264742,CG44000,101050,-8.161453718818321e-5,-4.114362821076499e-16,6500,0.01928368724893469,0.00250458642153746,16.22609586683343,2.256894809884354e-58,Syp_to_Imp,52,2,26,29,1,29,UTR3
FBgn0264855,AP-2alpha,543200,-1.0261262500493e-4,-8.246199135364698e-17,28000,7.0015423920495e-4,-2.703298307626215e-17,1.5966373703967895,0.05517892453104577,Imp_to_Syp,368,6,95,27,1,27,UTR3
FBgn0264855,AP-2alpha,95060,-1.3691817847035e-4,-3.0163597184486723e-17,28000,7.0015423920495e-4,-2.703298307626215e-17,1.6648682990972974,0.04797511132960467,Syp_to_Imp,368,6,95,27,1,27,UTR3
FBgn0264895,RapGAP1,122000,-1.1812472474564e-4,0,3500,-0.00131728873323632,0,-1.0696112938349331,0.8575659553944551,Imp_to_Syp,53,1,53,29,1,29,UTR3
FBgn0264895,RapGAP1,42700,-6.468681045387557e-5,0,3500,-0.00131728873323632,0,-1.117275997112177,0.8680234773563167,Syp_to_Imp,53,1,53,29,1,29,UTR3
FBgn0265276,l(3)neo38,4790520,-2.5911857579535623e-5,0,680400,0.00135963949382931,0,16.767877824847154,2.158282395539412e-63,Imp_to_Syp,1097,16,235,427,7,145,UTR3
FBgn0265276,l(3)neo38,2053080,-2.3062559701356507e-5,0,680400,0.00135963949382931,0,16.733395754832692,3.852470161632195e-63,Syp_to_Imp,1097,16,235,427,7,145,UTR3
FBgn0265297,pAbp,2394765,-8.119160728937707e-5,-0.00820379911759988,1318275,3.1466032487432e-4,-0.00704998718535221,5.707265682866584,5.741500473759725e-9,Imp_to_Syp,1103,15,166,1008,16,170,UTR3
FBgn0265297,pAbp,2138535,-8.038527029813229e-5,-0.00700034230123997,1318275,3.1466032487432e-4,-0.00704998718535221,5.695640175789225,6.146793934050761e-9,Syp_to_Imp,1103,15,166,1008,16,170,UTR3
FBgn0265434,zip,306210,-1.3498656082276e-4,-2.30445845539226e-16,22125,0.01608840864046419,-6.933692115034734e-17,27.03603160323522,1.042183757878017e-158,Imp_to_Syp,201,4,72,30,1,30,UTR3
FBgn0265434,zip,77850,-1.6312673428664e-4,-3.391977305717142e-16,22125,0.01608840864046419,-6.933692115034734e-17,27.082926757403033,3.0462890211191167e-159,Syp_to_Imp,201,4,72,30,1,30,UTR3
FBgn0265574,Cdc5,29070,-1.7458152315101e-4,2.689222461480309e-18,900,0.00691894990399193,1.0704484207628448e-16,2.072376164870755,0.01925746284917458,Imp_to_Syp,29,1,29,29,1,29,UTR3
FBgn0265574,Cdc5,12920,-2.3739416545239e-4,-2.868120889893998e-19,900,0.00691894990399193,1.0704484207628448e-16,2.0907268868059288,0.01841643425815373,Syp_to_Imp,29,1,29,29,1,29,UTR3
FBgn0265935,coro,307690,-1.0544047131408e-4,-1.7193515787565847e-16,11600,0.00723400361411494,-4.151518372617247e-17,10.936164509041747,5.28376456614231e-28,Imp_to_Syp,206,4,74,30,1,30,UTR3
FBgn0265935,coro,42440,-8.664284883285902e-5,-7.946912167700513e-17,11600,0.00723400361411494,-4.151518372617247e-17,10.9081550454583,7.170284901045304e-28,Syp_to_Imp,206,4,74,30,1,30,UTR3
FBgn0266410,CG45050,8494200,-2.4601143462113165e-5,-3.836405679711767e-16,215325,0.00213853162274082,-3.334488305065285e-16,13.018274423076486,4.9813338722689434e-39,Imp_to_Syp,1260,18,236,57,2,29,UTR3
FBgn0266410,CG45050,829400,-2.338252529148328e-5,-3.062313646313141e-16,215325,0.00213853162274083,-3.334488305065285e-16,13.010940473903297,5.482864894718983e-39,Syp_to_Imp,1260,18,236,57,2,29,UTR3
FBgn0267033,mamo,14779600,-4.655950206846988e-6,-0.01560006493510503,86000,0.01244177075975107,-0.00421382581681628,38.83869042662518,0,Imp_to_Syp,335,7,77,237,7,71,UTR3
FBgn0267033,mamo,7944035,-4.795837315518895e-6,-0.01342906306587186,86000,0.01244177075975107,-0.00421382581681628,38.83912694003059,0,Syp_to_Imp,335,7,77,237,7,71,UTR3
FBgn0267378,sau,272440,-1.7204458251525e-4,-0.0086048711246276,4200,-0.00178789245826941,-2.0446882508890592e-16,-1.584986527589659,0.9434776511864124,Imp_to_Syp,225,4,121,30,1,30,UTR3
FBgn0267378,sau,14595,-7.842319551971998e-5,-1.3622342213443372e-16,4200,-0.00178789245826941,-2.0446882508890592e-16,-1.6768198240953252,0.9531739224929532,Syp_to_Imp,225,4,121,30,1,30,UTR3
FBgn0267385,PyK,18550,-3.0105688034997e-4,-8.55477655793341e-17,1050,4.790354835907005e-5,-8.560947474678393e-17,0.1892151334188568,0.42498040478733623,Imp_to_Syp,53,1,53,53,2,27,UTR3
FBgn0267385,PyK,3975,-2.1922448870716e-4,-8.560947474678393e-17,1050,4.790354835906962e-5,-8.560947474678393e-17,0.1448435496265025,0.4424311103429378,Syp_to_Imp,53,1,53,53,2,27,UTR3
FBgn0267698,Pak,214900,-4.032092349225466e-5,-1.1065197039248904e-16,8500,-0.00245947349506173,-6.914148803717627e-17,-3.0864384567427687,0.998983892058674,Imp_to_Syp,50,1,50,75,2,49,UTR3
FBgn0267698,Pak,182665,-8.195333054249556e-5,-2.220446049250317e-16,8500,-0.00245947349506173,-6.914148803717627e-17,-3.0333223930117126,0.9987869637361464,Syp_to_Imp,50,1,50,75,2,49,UTR3
FBgn0267727,Pen,40820,-1.4244535648435e-4,-1.692692902015471e-16,3575,-4.8815358637328e-4,-1.613562679835849e-16,-0.31455860300550015,0.6234424120768096,Imp_to_Syp,48,1,48,26,1,26,UTR3
FBgn0267727,Pen,34540,-2.2006871139419e-4,-9.945506407507136e-17,3575,-4.8815358637328e-4,-1.613562679835849e-16,-0.24392940771881289,0.5963502531072452,Syp_to_Imp,48,1,48,26,1,26,UTR3
FBgn0283451,br,1582800,-7.1194332010749e-6,-0.00468050609349818,51750,7.7778077765548e-4,-2.220446049250317e-16,2.460783269762835,0.00693332466707806,Imp_to_Syp,56,2,30,564,10,185,UTR3
FBgn0283451,br,14561760,-6.537904026703067e-6,-1.566726036987271e-16,51750,7.7778077765548e-4,-2.220446049250317e-16,2.4589600860722474,0.00696862989103612,Syp_to_Imp,56,2,30,564,10,185,UTR3
FBgn0283477,SF2,769950,-9.0247776310745e-5,-2.745171463974226e-16,114750,0.00568274656477174,-2.3317700940971084e-16,23.567684591609517,8.100049518260296e-123,Imp_to_Syp,344,3,173,175,3,75,UTR3
FBgn0283477,SF2,436305,-8.908975047871708e-5,-2.639357265606586e-16,114750,0.00568274656477174,-2.3317700940971084e-16,23.562957064446714,9.05157026765801e-123,Syp_to_Imp,344,3,173,175,3,75,UTR3
FBgn0283535,Vha26,750750,-3.432381858225707e-5,0,15000,0.01016354478340675,0,26.428345544741553,8.818815640582329e-151,Imp_to_Syp,300,5,97,26,1,26,UTR3
FBgn0283535,Vha26,80080,-1.4916282212147024e-5,0,15000,0.01016354478340675,0,26.37804983125674,3.1427699037829226e-150,Syp_to_Imp,300,5,97,26,1,26,UTR3
FBgn0284225,CG46309,4056500,-3.725687918778705e-5,-0.00821819822033781,94500,3.2363575718574e-4,-0.01470472239814268,1.1185885015761643,0.1316592872631221,Imp_to_Syp,631,8,205,56,2,29,UTR3
FBgn0284225,CG46309,782325,-4.499391401148342e-5,-0.00787810059642657,94500,3.2363575718574e-4,-0.01470472239814268,1.1425694790686585,0.12661013918404845,Syp_to_Imp,631,8,205,56,2,29,UTR3
FBgn0284408,trol,8828760,-1.601679818345869e-5,-0.01335864368288425,68800,0.03596290981440954,0.02157161520716871,107.49846529539224,0,Imp_to_Syp,671,10,121,76,1,76,UTR3
FBgn0284408,trol,821280,-2.0263288819646505e-5,-0.01475558391797897,68800,0.03596290981440954,0.02157161520716871,107.51115303427883,0,Syp_to_Imp,671,10,121,76,1,76,UTR3
FBgn0285926,Imp,34684000,-1.8596643087190738e-5,-0.00752823472031205,3016000,-3.0334010566723e-4,-0.00549623900373745,-6.137736239148099,0.9999999995814196,Imp_to_Syp,3327,51,160,746,21,101,UTR3
FBgn0285926,Imp,7360000,-1.772885638148719e-5,-0.00592123509524014,3016000,-3.0334010566723e-4,-0.00549623900373745,-6.156441658627032,0.9999999996279656,Syp_to_Imp,3327,51,160,746,21,101,UTR3
FBgn0285947,RpS10b,84550,-1.9172876249785e-4,-1.248606143328507e-16,5700,0.07886288797748682,0.05407898367714148,52.35817242494202,0,Imp_to_Syp,151,2,124,30,1,30,UTR3
FBgn0285947,RpS10b,53400,-2.0031770767014e-4,-9.0292357113763e-4,5700,0.07886288797748683,0.05407898367714148,52.363860915897064,0,Syp_to_Imp,151,2,124,30,1,30,UTR3
FBgn0286203,stw,2142965,-3.1362937055784133e-6,0,19975,0.00299043850101757,0,9.787468520424431,7.162346224322183e-23,Imp_to_Syp,224,4,73,51,1,51,UTR3
FBgn0286203,stw,775115,-5.561001661211971e-6,0,19975,0.00299043850101757,0,9.795396083426636,6.624643142828261e-23,Syp_to_Imp,224,4,73,51,1,51,UTR3
FBgn0286516,aqz,5553710,-1.5843308211462893e-5,1.049526441438377e-17,349250,3.4705880744806e-4,1.0235968132098692e-17,3.2678197965052056,5.4194904354578e-4,Imp_to_Syp,1163,20,188,161,5,52,UTR3
FBgn0286516,aqz,1202575,-1.4521487972967311e-5,1.0235968132098692e-17,349250,3.4705880744806e-4,1.0235968132098692e-17,3.2559172195942785,5.6518731548572e-4,Syp_to_Imp,1163,20,188,161,5,52,UTR3
FBgn0286778,CG46385,1938510,-4.4818152127040366e-5,-0.00264709241520244,89250,0.00147572138297081,-0.00387883175134254,6.1648625876268275,3.5422605724225527e-10,Imp_to_Syp,396,7,94,109,3,50,UTR3
FBgn0286778,CG46385,488700,-4.2414726198597e-5,-0.00162748369231148,89250,0.00147572138297081,-0.00387883175134254,6.155118157938296,3.7669749897778124e-10,Syp_to_Imp,396,7,94,109,3,50,UTR3
FBgn0286818,Pdi,144000,-1.6240599772124e-4,0,20800,6.9581655950869e-4,0,1.915570074204952,0.02771676899232099,Imp_to_Syp,326,6,98,56,2,28,UTR3
FBgn0286818,Pdi,29250,-2.3710320892227e-4,0,20800,6.9581655950869e-4,0,2.082295757651334,0.01866382746199067,Syp_to_Imp,326,6,98,56,2,28,UTR3
FBgn0000370,crc,324940,-2.0268130445621816e-5,-1.209843367772888e-16,8400,0.00335199415604113,1.6490244662595844e-16,6.042721109177954,7.899587229553697e-10,Imp_to_Syp,177,3,76,182,4,77,UTR5
FBgn0000370,crc,557040,-1.6979073016070008e-5,-9.709594720592475e-17,8400,0.00335199415604113,1.6490244662595844e-16,6.0368274819715255,8.192154992823745e-10,Syp_to_Imp,177,3,76,182,4,77,UTR5
FBgn0003891,tud,53480,-1.2750498612837e-4,-2.1894791916450382e-16,4550,0.00382883445973715,-3.7250977362596686e-17,3.917038822863372,4.54788803775928e-5,Imp_to_Syp,131,3,75,83,3,30,UTR5
FBgn0003891,tud,49660,-1.189674672749e-4,-1.5554363558612547e-16,4550,0.00382883445973715,-3.7250977362596686e-17,3.908586112155008,4.709400758337795e-5,Syp_to_Imp,131,3,75,83,3,30,UTR5
FBgn0010113,hdc,21635100,-1.9359210014153746e-6,-0.00900193963226762,63450,0.12381926197603152,0.1083978532110074,258.16940213409237,0,Imp_to_Syp,1936,35,123,1432,29,126,UTR5
FBgn0010113,hdc,18830550,-2.0027547072285484e-6,-0.0091814073675802,63450,0.12381926197603156,0.1083978532110074,258.16954148355893,0,Syp_to_Imp,1936,35,123,1432,29,126,UTR5
FBgn0011217,eff,123660,-1.929784014936e-4,-1.328208076161133e-16,4725,0.01453424644461501,1.278888023131902e-16,9.792429952899449,9.904922439926808e-23,Imp_to_Syp,620,8,144,104,2,77,UTR5
FBgn0011217,eff,32060,-2.3417789519837e-4,-0.00146966151513332,4725,0.01453424644461501,1.278888023131902e-16,9.819824330347654,7.591852432288841e-23,Syp_to_Imp,620,8,144,104,2,77,UTR5
FBgn0015218,eIF4E1,416020,-4.790831880443606e-5,-1.6483728101342878e-16,9150,0.00230028907618429,-4.804342770815467e-17,3.5667845398043685,1.8161750232016e-4,Imp_to_Syp,303,2,252,27,1,27,UTR5
FBgn0015218,eIF4E1,40920,-4.442305437582743e-5,-5.019521203645599e-17,9150,0.00230028907618429,-4.804342770815467e-17,3.561490612084483,1.8531455819242e-4,Syp_to_Imp,303,2,252,27,1,27,UTR5
FBgn0015766,Msr-110,192270,-7.250679671769625e-5,-3.643695634290451e-16,7225,0.04661022658272203,0.00776128805482299,33.96780316191648,4.561586162574358e-235,Imp_to_Syp,378,10,50,248,4,95,UTR5
FBgn0015766,Msr-110,192270,-6.822474166644437e-5,-3.209272229298349e-16,7225,0.04661022658272202,0.00776128805482299,33.964687405991754,4.9978399179963386e-235,Syp_to_Imp,378,10,50,248,4,95,UTR5
FBgn0026160,tna,2244190,-3.313930657849003e-6,-1.7548555978891522e-16,1950,0.01449064694759412,-6.951699907024886e-17,8.332347606976024,7.376639983222565e-17,Imp_to_Syp,77,1,77,81,2,53,UTR5
FBgn0026160,tna,1035780,-4.5834154411902915e-6,-0.00692793922919797,1950,0.01449064694759412,-6.951699907024886e-17,8.333077413588958,7.33284785265788e-17,Syp_to_Imp,77,1,77,81,2,53,UTR5
FBgn0027339,jim,17278800,-5.714204457445987e-6,-0.01551663238765269,242250,0.01620430918178385,-0.03713321640066458,71.33751189784829,0,Imp_to_Syp,1540,29,146,1595,29,167,UTR5
FBgn0027339,jim,16093000,-6.0950550565662685e-6,-1.1139961706309584e-16,242250,0.01620430918178386,-0.03713321640066458,71.33918795552563,0,Syp_to_Imp,1540,29,146,1595,29,167,UTR5
FBgn0031453,Bacc,72750,-1.8795044941524e-4,-0.00181743405164867,4500,0.03387320469094279,0.00969950695663418,18.666318974394436,2.955943813043891e-75,Imp_to_Syp,668,10,164,80,2,52,UTR5
FBgn0031453,Bacc,58200,-1.8594761824497e-4,-0.00283792737352063,4500,0.03387320469094279,0.00969950695663418,18.665221375521998,3.012852221414021e-75,Syp_to_Imp,668,10,164,80,2,52,UTR5
FBgn0038826,Syp,7003600,-2.78631669901266e-6,-9.772181666874138e-17,123000,0.00263653187380029,-1.2193821022605755e-16,14.754982062772903,1.574545173852374e-49,Imp_to_Syp,1561,25,236,2820,55,228,UTR5
FBgn0038826,Syp,21536070,-2.678897453781759e-6,-9.02493451218264e-17,123000,0.00263653187380029,-1.2193821022605755e-16,14.754381540622036,1.588597534790896e-49,Syp_to_Imp,1561,25,236,2820,55,228,UTR5
FBgn0051522,CG31522,1663750,-3.264596880946816e-6,-3.352253975732976e-17,3300,0.00127017745709366,-1.608593669272543e-16,3.1833459372034447,7.3468868240168e-4,Imp_to_Syp,440,11,72,54,2,28,UTR5
FBgn0051522,CG31522,453750,-1.8890397327272747e-6,-1.088693117983001e-17,3300,0.00127017745709366,-1.608593669272543e-16,3.179907324315242,7.4343521290529e-4,Syp_to_Imp,440,11,72,54,2,28,UTR5
FBgn0086675,fne,10072400,-2.3399821891205003e-6,0,104000,0.01077492201241842,0,58.24799450586307,0,Imp_to_Syp,923,19,120,169,6,30,UTR5
FBgn0086675,fne,6547060,-2.2471542191069344e-6,0,104000,0.01077492201241842,0,58.247492797443066,0,Syp_to_Imp,923,19,120,169,6,30,UTR5
FBgn0086758,chinmo,15752000,-2.9069125696421546e-6,-0.01907970619420842,216000,0.05634166963984623,0.04613941200914999,313.39181572090644,0,Imp_to_Syp,1207,22,113,925,20,101,UTR5
FBgn0086758,chinmo,21265200,-2.567327350932485e-6,-0.01250929428310307,216000,0.05634166963984625,0.04613941200914999,313.38992692814605,0,Syp_to_Imp,1207,22,113,925,20,101,UTR5
FBgn0263352,Unr,5439120,-3.3607124004096825e-5,-0.00439351774010793,262000,-5.026654796693187e-5,-0.00682634668871693,-0.11149816195771674,0.5443892957653198,Imp_to_Syp,1400,24,212,79,3,27,UTR5
FBgn0263352,Unr,830400,-3.1416280382618245e-5,-0.00796183333830138,262000,-5.026654796693187e-5,-0.00682634668871693,-0.12616103610490184,0.5501977248217047,Syp_to_Imp,1400,24,212,79,3,27,UTR5
FBgn0263392,Tet,36863800,-1.835056174135564e-6,-0.00835190289252069,124600,0.07765000783681301,0.04708984981821387,242.09245898138516,0,Imp_to_Syp,851,14,121,540,14,97,UTR5
FBgn0263392,Tet,23195200,-1.4712417864547925e-6,-0.00921769656438645,124600,0.07765000783681301,0.04708984981821387,242.0913247298794,0,Syp_to_Imp,851,14,121,540,14,97,UTR5
FBgn0265487,mbl,12458460,-1.8489654574667992e-6,-1.5188839847339956e-16,46200,0.01256735118466168,-6.545610493911973e-17,33.026580191924,9.662477634974647e-237,Imp_to_Syp,840,12,209,110,3,52,UTR5
FBgn0265487,mbl,13051720,-1.8027759646808656e-6,-1.4081623159174754e-16,46200,0.01256735118466168,-6.545610493911973e-17,33.02645882533191,9.700423514668743e-237,Syp_to_Imp,840,12,209,110,3,52,UTR5
FBgn0266446,CG45076,14145,-0.0010100684860798,-6.039157833068098e-17,5750,-0.00181281134657684,-6.076501583743392e-17,-0.8102998148244501,0.7910992894104372,Imp_to_Syp,49,1,49,48,1,48,UTR5
FBgn0266446,CG45076,6150,-9.6122884470428e-4,-6.039157833068098e-17,5750,-0.00181281134657684,-6.076501583743392e-17,-0.859599228509894,0.8049770787957095,Syp_to_Imp,49,1,49,48,1,48,UTR5
FBgn0267033,mamo,16891760,-1.3048070748813075e-6,-0.0076631061471518,15200,0.01572436847816635,-9.131785463076951e-17,28.88977825539854,5.212662909435358e-179,Imp_to_Syp,335,7,77,237,7,71,UTR5
FBgn0267033,mamo,7112320,-7.039029320122471e-7,-1.4839223820312126e-16,15200,0.01572436847816635,-9.131785463076951e-17,28.88867432890043,5.372850140855846e-179,Syp_to_Imp,335,7,77,237,7,71,UTR5
FBgn0285926,Imp,7757200,-1.1165642545215273e-5,-1.681457062157598e-16,88150,0.02731468996860294,-2.217153504513965e-17,71.00610199819704,0,Imp_to_Syp,3327,51,160,746,21,101,UTR5
FBgn0285926,Imp,4067800,-1.031190889393107e-5,-1.226221318937025e-16,88150,0.02731468996860294,-2.217153504513965e-17,71.00388357548468,0,Syp_to_Imp,3327,51,160,746,21,101,UTR5
