exp_string,bins,meanCoverage,standardError,feature,merged_bins,max_cvg,norm_cvg,norm_SE
L2 Syp,86,0.006965904716205377,0.001048123780997807,threeUTRs,214.5,0.00950034147960891,0.7332267720225288,0.11032485340105416
L2 Syp,87,0.0060109579018440005,0.0010039048097326482,threeUTRs,215.25,0.00950034147960891,0.6327096678309553,0.10567039215246975
L2 Syp,88,0.006600493863722968,0.001044651819486446,threeUTRs,216,0.00950034147960891,0.6947638543193378,0.10995939690469421
L2 Syp,89,0.006166225356384883,9.730043081156516e-4,threeUTRs,216.75,0.00950034147960891,0.6490530229486784,0.10241782468599288
L2 Syp,90,0.005907023089825255,9.908480702203572e-4,threeUTRs,217.5,0.00950034147960891,0.6217695545474669,0.10429604792070551
L2 Syp,91,0.006371020375790166,0.0010118364033110021,threeUTRs,218.25,0.00950034147960891,0.6706096185557779,0.10650526672991287
L2 Syp,92,0.005598426539496894,9.613661297610236e-4,threeUTRs,219,0.00950034147960891,0.589286874741618,0.1011927973141234
L2 Syp,93,0.004464368115980611,8.097736235630807e-4,threeUTRs,219.75,0.00950034147960891,0.46991659463638463,0.08523626495964813
L2 Syp,94,0.0035964301097594345,7.458633299596428e-4,threeUTRs,220.5,0.00950034147960891,0.37855798315025246,0.07850910744214079
L2 Syp,95,0.003042234304400901,6.603144849559059e-4,threeUTRs,221.25,0.00950034147960891,0.32022367942569335,0.06950428954297844
L2 Syp,96,0.004167282800299666,8.277744106930014e-4,threeUTRs,222,0.00950034147960891,0.43864558018720984,0.08713101655026798
L2 Syp,97,0.003807947932574293,7.631056900124574e-4,threeUTRs,222.75,0.00950034147960891,0.4008222168379415,0.0803240274731547
L2 Syp,98,0.0020631341560916035,5.424314904363239e-4,threeUTRs,223.5,0.00950034147960891,0.21716421041494333,0.057095999296506716
L2 Syp,99,0.0019343521931824894,5.710340613564148e-4,threeUTRs,224.25,0.00950034147960891,0.20360870157502156,0.0601066880155893
L2 Syp,100,0.001502229636382838,5.094709246456657e-4,threeUTRs,225,0.00950034147960891,0.158123751615366,0.053626590764044677
L3 Syp,1,3.826735875257234e-4,1.3422072333103637e-4,fiveUTRs,0.5,0.00902513008957694,0.04240089436136444,0.014871887939437787
L3 Syp,2,2.468628657729476e-4,1.6507131821937292e-4,fiveUTRs,1,0.00902513008957694,0.027352831850927867,0.01829018713093262
L3 Syp,3,7.470148162994106e-4,3.216533797959093e-4,fiveUTRs,1.5,0.00902513008957694,0.08277053171367943,0.03563974996519824
L3 Syp,4,7.031206221028367e-4,3.362039321268001e-4,fiveUTRs,2,0.00902513008957694,0.0779069791930053,0.03725197629174117
L3 Syp,5,2.0297463055013996e-4,9.862835020792918e-5,fiveUTRs,2.5,0.00902513008957694,0.022489939594837968,0.010928191530649998
L3 Syp,6,3.832144906058434e-4,2.2843781529741433e-4,fiveUTRs,3,0.00902513008957694,0.042460827356761884,0.025311304438839676
L3 Syp,7,2.773407944064642e-4,1.1451009447548253e-4,fiveUTRs,3.5,0.00902513008957694,0.030729838977807438,0.012687916222695718
L3 Syp,8,5.479918860876212e-4,2.6130158909400033e-4,fiveUTRs,4,0.00902513008957694,0.06071844734077497,0.028952667330056074
L3 Syp,9,7.525008654281428e-4,3.130849201445076e-4,fiveUTRs,4.5,0.00902513008957694,0.08337839543135236,0.03469034983840146
L3 Syp,10,5.669769527715046e-4,3.185511568884045e-4,fiveUTRs,5,0.00902513008957694,0.06282202551587619,0.03529601830961938
L3 Syp,11,5.831763785201563e-4,3.123327007449342e-4,fiveUTRs,5.5,0.00902513008957694,0.0646169498646521,0.0346070026298729
L3 Syp,12,0.0012602275691543496,4.159348673511022e-4,fiveUTRs,6,0.00902513008957694,0.13963539102996173,0.046086301607049684
L3 Syp,13,7.973921765295888e-4,3.5351356455484874e-4,fiveUTRs,6.5,0.00902513008957694,0.08835243022707134,0.03916991345788124
L3 Syp,14,5.718542003345781e-4,2.5942479161172334e-4,fiveUTRs,7,0.00902513008957694,0.06336243296869577,0.028744714927858073
L3 Syp,15,4.7642928786359077e-4,2.8029644088129564e-4,fiveUTRs,7.5,0.00902513008957694,0.052789187871520614,0.031057329711513856
L3 Syp,16,3.2669436882074796e-4,1.760230887758829e-4,fiveUTRs,8,0.00902513008957694,0.03619830025475699,0.019503662221907553
L3 Syp,17,2.3107296573264096e-4,2.0162450556981365e-4,fiveUTRs,8.5,0.00902513008957694,0.025603283657872757,0.022340343415400556
L3 Syp,18,2.2353154447639101e-4,1.4340090056052195e-4,fiveUTRs,9,0.00902513008957694,0.024767681158917147,0.015889067430300493
L3 Syp,19,2.1115979517499867e-4,2.0087733964686068e-4,fiveUTRs,9.5,0.00902513008957694,0.02339686997075706,0.02225755614080871
L3 Syp,20,3.1850371454184907e-4,2.246694984668455e-4,fiveUTRs,10,0.00902513008957694,0.035290761615689815,0.024893768426265093
L3 Syp,21,2.0794089585830664e-4,2.0073454062604162e-4,fiveUTRs,10.5,0.00902513008957694,0.0230402103675443,0.022241733762693186
L3 Syp,22,4.393628470807003e-4,2.695472044899491e-4,fiveUTRs,11,0.00902513008957694,0.04868216222036703,0.029866295755808247
L3 Syp,23,2.218447796218845e-4,1.5666368845229146e-4,fiveUTRs,11.5,0.00902513008957694,0.024580784700055622,0.017358607233065954
L3 Syp,24,3.472140391687618e-4,2.137842809754324e-4,fiveUTRs,12,0.00902513008957694,0.03847191516604917,0.023687667529837645
L3 Syp,25,7.607135130882845e-4,3.7550561404417097e-4,fiveUTRs,12.5,0.00902513008957694,0.08428837097504303,0.04160667052077618
L3 Syp,26,5.820980949747937e-4,3.0019319619850284e-4,fiveUTRs,13,0.00902513008957694,0.06449747418566905,0.033261924561640815
L3 Syp,27,5.99445395008555e-4,3.364293635476907e-4,fiveUTRs,13.5,0.00902513008957694,0.06641958498757268,0.03727695448248781
L3 Syp,28,6.389317205347386e-4,3.1867648616403844e-4,fiveUTRs,14,0.00902513008957694,0.07079473804733699,0.03530990500979877
L3 Syp,29,5.935312941625999e-4,3.0509046031970883e-4,fiveUTRs,14.5,0.00902513008957694,0.06576429240040152,0.03380454988366934
L3 Syp,30,3.18097148588623e-4,2.2491521505689477e-4,fiveUTRs,15,0.00902513008957694,0.03524571340594759,0.02492099424878626
L3 Syp,31,4.0120361083249747e-4,2.836653319756187e-4,fiveUTRs,15.5,0.00902513008957694,0.04445405294443841,0.03143060866271854
L3 Syp,32,5.69057920028743e-4,3.039061554022099e-4,fiveUTRs,16,0.00902513008957694,0.06305260028173378,0.03367332685355849
L3 Syp,33,3.3860446587990925e-4,2.4110763064087246e-4,fiveUTRs,16.5,0.00902513008957694,0.03751795957722107,0.026715141859209982
L3 Syp,34,5.349381477766633e-4,3.1357521605871483e-4,fiveUTRs,17,0.00902513008957694,0.05927207059258455,0.03474467547241902
L3 Syp,35,4.8727287030431756e-4,2.4190191623962244e-4,fiveUTRs,17.5,0.00902513008957694,0.05399067553242978,0.026803150075254124
L3 Syp,36,6.117459521421408e-4,3.087440210705773e-4,fiveUTRs,18,0.00902513008957694,0.06778250796059349,0.0342093707244335
L3 Syp,37,6.294158601548059e-4,3.479777486465411e-4,fiveUTRs,18.5,0.00902513008957694,0.06974036428369203,0.0385565354950859
L3 Syp,38,6.668969886982133e-4,3.219640352609266e-4,fiveUTRs,19,0.00902513008957694,0.07389333805486172,0.03567417112721296
L3 Syp,39,2.6012617291125715e-4,1.507131811041577e-4,fiveUTRs,19.5,0.00902513008957694,0.02882242918710668,0.016699280742580685
L3 Syp,40,3.367244590915604e-4,2.0018090389151838e-4,fiveUTRs,20,0.00902513008957694,0.03730965157836795,0.022180389856397295
L3 Syp,41,5.926871523661895e-4,3.143343236779192e-4,fiveUTRs,20.5,0.00902513008957694,0.06567076003155674,0.03482878590757841
L3 Syp,42,5.015045135406219e-4,3.008490377934148e-4,fiveUTRs,21,0.00902513008957694,0.05556756618054801,0.03333459294297189
L3 Syp,43,4.3463724506853895e-4,2.610786464467652e-4,fiveUTRs,21.5,0.00902513008957694,0.048158557356474944,0.02892796489972849
L3 Syp,44,7.2108687172629e-4,3.2792777996839813e-4,fiveUTRs,22,0.00902513008957694,0.07989767067835046,0.0363349643399733
L3 Syp,45,6.98248591929635e-4,3.522085808454202e-4,fiveUTRs,22.5,0.00902513008957694,0.07736714983599377,0.03902531900921666
L3 Syp,46,5.644384132790528e-4,3.149497566275206e-4,fiveUTRs,23,0.00902513008957694,0.0625407509561462,0.034896976941224796
L3 Syp,47,4.9757114480697e-4,2.91784820017346e-4,fiveUTRs,23.5,0.00902513008957694,0.05513174213207313,0.03233026195980557
L3 Syp,48,7.479581601948703e-4,3.630628551534793e-4,fiveUTRs,24,0.00902513008957694,0.08287505584641733,0.04022799134749072
L3 Syp,49,7.087930458040789e-4,3.5598984555645387e-4,fiveUTRs,24.5,0.00902513008957694,0.07853549353517453,0.03944428966930726
L3 Syp,50,8.883794239862445e-4,4.1015970767570347e-4,fiveUTRs,25,0.00902513008957694,0.09843397437697077,0.04544640394152258
L3 Syp,51,9.173820946488347e-4,4.111712556469426e-4,fiveUTRs,25.5,0.00902513008957694,0.10164752037295427,0.045558485203642814
L3 Syp,52,7.628576787272386e-4,3.645708968081747e-4,fiveUTRs,26,0.00902513008957694,0.08452594823073604,0.04039508496716464
L3 Syp,53,6.859649516535838e-4,3.1873727060611156e-4,fiveUTRs,26.5,0.00902513008957694,0.0760061012800026,0.035316640030953014
L3 Syp,54,5.838945407651525e-4,3.1533773068689397e-4,fiveUTRs,27,0.00902513008957694,0.06469652348163804,0.03493996513702061
L3 Syp,55,2.937383579309357e-4,1.7882338457212514e-4,fiveUTRs,27.5,0.00902513008957694,0.03254671733432098,0.019813939832141258
L3 Syp,56,8.169832528985939e-4,3.0784392403645594e-4,fiveUTRs,28,0.00902513008957694,0.09052315532184096,0.034109638418617666
L3 Syp,57,6.351785918333662e-4,2.3461081626413997e-4,fiveUTRs,28.5,0.00902513008957694,0.07037888490570673,0.025995283606503397
L3 Syp,58,2.6746907388833165e-4,2.1144014100122154e-4,fiveUTRs,29,0.00902513008957694,0.029636035296292274,0.023427932772449703
L3 Syp,59,4.0120361083249747e-4,2.836653319756187e-4,fiveUTRs,29.5,0.00902513008957694,0.04445405294443841,0.03143060866271854
L3 Syp,60,5.803123656684338e-4,2.3147540490191216e-4,fiveUTRs,30,0.00902513008957694,0.06429961229463413,0.025647874612825968
L3 Syp,61,0.001330590489205575,4.703588762989848e-4,fiveUTRs,30.5,0.00902513008957694,0.14743172408586824,0.05211657578677996
L3 Syp,62,4.0120361083249747e-4,2.836653319756187e-4,fiveUTRs,31,0.00902513008957694,0.04445405294443841,0.03143060866271854
L3 Syp,63,3.0090270812437313e-4,2.2426163596675117e-4,fiveUTRs,31.5,0.00902513008957694,0.03334053970832881,0.02484857655689078
L3 Syp,64,3.4767861211883487e-4,1.5145461951469557e-4,fiveUTRs,32,0.00902513008957694,0.03852339065121803,0.016781433398905733
L3 Syp,65,1.6089936476094952e-4,1.068834144478721e-4,fiveUTRs,32.5,0.00902513008957694,0.01782792748292582,0.011842866904634538
L3 Syp,66,2.6746907388833165e-4,1.39825638681914e-4,fiveUTRs,33,0.00902513008957694,0.029636035296292274,0.015492922239802132
L3 Syp,67,4.680708793045804e-4,2.9142149329216643e-4,fiveUTRs,33.5,0.00902513008957694,0.05186306176851148,0.0322900047312035
L3 Syp,68,4.4041900136499725e-4,2.852933637003991e-4,fiveUTRs,34,0.00902513008957694,0.04879918593900758,0.03161099738937641
L3 Syp,69,1.745978676771054e-4,1.13211070216526e-4,fiveUTRs,34.5,0.00902513008957694,0.01934574526285746,0.01254398209143519
L3 Syp,70,3.5523236375794047e-4,2.4196918300093288e-4,fiveUTRs,35,0.00902513008957694,0.03936035937788818,0.0268106033485746
L3 Syp,71,4.2285128767597757e-4,2.844840193656957e-4,fiveUTRs,35.5,0.00902513008957694,0.04685265292345487,0.031521320639382726
L3 Syp,72,6.244553003534986e-4,3.001398046271692e-4,fiveUTRs,36,0.00902513008957694,0.06919072569099892,0.03325600868333173
L3 Syp,73,6.871967253110683e-4,3.4845225243844847e-4,fiveUTRs,36.5,0.00902513008957694,0.07614258392848065,0.03860911133468021
L3 Syp,74,6.352390504847877e-4,3.3173062063419716e-4,fiveUTRs,37,0.00902513008957694,0.07038558382869414,0.036756325653112806
L3 Syp,75,6.352390504847877e-4,3.214607465948732e-4,fiveUTRs,37.5,0.00902513008957694,0.07038558382869414,0.03561840587385283
L3 Syp,76,0.001303911735205617,4.8764713167756844e-4,fiveUTRs,38,0.00902513008957694,0.14447567206942485,0.05403214433892191
L3 Syp,77,0.001223511805257041,4.530993729169091e-4,fiveUTRs,38.5,0.00902513008957694,0.13556722098333698,0.05020419300550475
L3 Syp,78,0.0011098655443454546,4.309670785274074e-4,fiveUTRs,39,0.00902513008957694,0.12297501901133043,0.04775189656547203
L3 Syp,79,6.201143111875309e-4,2.8570268638279867e-4,fiveUTRs,39.5,0.00902513008957694,0.06870973659467762,0.03165635104947182
L3 Syp,80,7.021063189568707e-4,3.325451524428455e-4,fiveUTRs,40,0.00902513008957694,0.07779459265276722,0.036846577184178164
L3 Syp,81,7.540478578592922e-4,3.758309371523172e-4,fiveUTRs,40.5,0.00902513008957694,0.08354980486432398,0.04164271688298008
L3 Syp,82,3.7059568681503723e-4,2.1573560529589215e-4,fiveUTRs,41,0.00902513008957694,0.04106264210452053,0.02390387763441146
L3 Syp,83,2.997086497588002e-4,1.6727176013233992e-4,fiveUTRs,41.5,0.00902513008957694,0.033208235979327504,0.018533999894973358
L3 Syp,84,6.917180111763863e-4,3.451178369194205e-4,fiveUTRs,42,0.00902513008957694,0.07664355021045587,0.03823965233675631
L3 Syp,85,6.309404403687252e-4,3.0356410354017457e-4,fiveUTRs,42.5,0.00902513008957694,0.06990929040428945,0.03363542691653371
L3 Syp,86,8.438713118336798e-4,3.484892094779708e-4,fiveUTRs,43,0.00902513008957694,0.09350239868655864,0.03861320623848276
L3 Syp,87,6.827937227832565e-4,3.287240137857519e-4,fiveUTRs,43.5,0.00902513008957694,0.0756547236445722,0.03642318842200324
L3 Syp,88,7.456748876128968e-4,3.2889478344344097e-4,fiveUTRs,44,0.00902513008957694,0.08262206530120507,0.036442109994988245
L3 Syp,89,9.418590369816673e-4,3.8818111672603035e-4,fiveUTRs,44.5,0.00902513008957694,0.10435960785423067,0.043011138108063174
L3 Syp,90,7.888996559927385e-4,3.0367814297911026e-4,fiveUTRs,45,0.00902513008957694,0.08741144428531099,0.0336480626833098
L3 Syp,91,0.0010266030741477735,3.9828428237271424e-4,fiveUTRs,45.5,0.00902513008957694,0.11374939352213773,0.044130586309519236
L3 Syp,92,4.8060849214309596e-4,2.2236017606139713e-4,fiveUTRs,46,0.00902513008957694,0.05325225092302518,0.024637891515624726
L3 Syp,93,4.310756056224554e-4,2.6550133057997216e-4,fiveUTRs,46.5,0.00902513008957694,0.047763921555025735,0.029418005939504163
L3 Syp,94,3.37587656083391e-4,1.8086108222662898e-4,fiveUTRs,47,0.00902513008957694,0.037405295295772925,0.0200397202512908
L3 Syp,95,7.206142236232507e-4,3.3100000715851805e-4,fiveUTRs,47.5,0.00902513008957694,0.07984530045228745,0.03667537241826438
L3 Syp,96,3.896839349800174e-4,1.4878161755500562e-4,fiveUTRs,48,0.00902513008957694,0.04317765296591798,0.016485260165593898
L3 Syp,97,8.471817088844642e-4,2.977172459583105e-4,fiveUTRs,48.5,0.00902513008957694,0.09386919639672213,0.03298758499915054
L3 Syp,98,6.542716171602832e-4,3.079408719490528e-4,fiveUTRs,49,0.00902513008957694,0.07249442508489677,0.03412038041475896
L3 Syp,99,9.036315625280932e-4,3.216914041164796e-4,fiveUTRs,49.5,0.00902513008957694,0.10012393766730199,0.03564396312558406
L3 Syp,100,9.441403344854735e-4,3.0519059474149894e-4,fiveUTRs,50,0.00902513008957694,0.1046123795573711,0.03381564495053223
L3 Syp,1,1.3378821325841193e-4,1.3378821325841193e-4,cds,51,0.00902513008957694,0.014823965076461668,0.014823965076461668
L3 Syp,2,2.006823198876179e-4,2.006823198876179e-4,cds,52,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,3,2.006823198876179e-4,2.006823198876179e-4,cds,53,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,4,2.006823198876179e-4,2.006823198876179e-4,cds,54,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,5,6.689410662920597e-5,6.689410662920597e-5,cds,55,0.00902513008957694,0.007411982538230834,0.007411982538230834
L3 Syp,6,2.006823198876179e-4,2.006823198876179e-4,cds,56,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,7,2.006823198876179e-4,2.006823198876179e-4,cds,57,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,8,2.006823198876179e-4,2.006823198876179e-4,cds,58,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,9,1.3378821325841193e-4,1.3378821325841193e-4,cds,59,0.00902513008957694,0.014823965076461668,0.014823965076461668
L3 Syp,10,2.006823198876179e-4,2.006823198876179e-4,cds,60,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,11,2.006823198876179e-4,2.006823198876179e-4,cds,61,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,12,2.006823198876179e-4,2.006823198876179e-4,cds,62,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,13,6.689410662920597e-5,6.689410662920597e-5,cds,63,0.00902513008957694,0.007411982538230834,0.007411982538230834
L3 Syp,14,2.006823198876179e-4,2.006823198876179e-4,cds,64,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,15,2.006823198876179e-4,2.006823198876179e-4,cds,65,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,16,2.006823198876179e-4,2.006823198876179e-4,cds,66,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,17,1.0034115994380895e-4,1.0034115994380895e-4,cds,67,0.00902513008957694,0.01111797380734625,0.01111797380734625
L3 Syp,18,2.006823198876179e-4,2.006823198876179e-4,cds,68,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,19,8.513795389171668e-4,3.980767959721837e-4,cds,69,0.00902513008957694,0.09433432321384698,0.044107596458018906
L3 Syp,20,0.0011840256873369456,4.8348111307047184e-4,cds,70,0.00902513008957694,0.13119209092668577,0.05357054228269139
L3 Syp,21,0.001006452240648508,4.204762729477208e-4,cds,71,0.00902513008957694,0.11151664637065482,0.04658949718999906
L3 Syp,22,0.0010763869884881324,4.5442414527990257e-4,cds,72,0.00902513008957694,0.11926553720607797,0.050350980071158624
L3 Syp,23,6.354940129774567e-4,3.2932528047672994e-4,cds,73,0.00902513008957694,0.07041383411319292,0.036489809809729545
L3 Syp,24,4.013646397752358e-4,2.837791737783588e-4,cds,74,0.00902513008957694,0.044471895229385,0.03144322253106283
L3 Syp,25,8.027292795504716e-4,4.0124377714571244e-4,cds,75,0.00902513008957694,0.08894379045877,0.0444585034413084
L3 Syp,26,8.027292795504716e-4,4.0124377714571244e-4,cds,76,0.00902513008957694,0.08894379045877,0.0444585034413084
L3 Syp,27,8.027292795504716e-4,4.0124377714571244e-4,cds,77,0.00902513008957694,0.08894379045877,0.0444585034413084
L3 Syp,28,6.689410662920597e-4,3.538789790389511e-4,cds,78,0.00902513008957694,0.07411982538230834,0.03921040201377745
L3 Syp,29,2.6757642651682387e-4,2.1152500048533498e-4,cds,79,0.00902513008957694,0.029647930152923337,0.02343733534983875
L3 Syp,30,4.013646397752358e-4,2.837791737783588e-4,cds,80,0.00902513008957694,0.044471895229385,0.03144322253106283
L3 Syp,31,2.006823198876179e-4,2.006823198876179e-4,cds,81,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,32,2.006823198876179e-4,2.006823198876179e-4,cds,82,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,33,0,0,cds,83,0.00902513008957694,0,0
L3 Syp,34,1.5051173991571343e-4,1.505117399157134e-4,cds,84,0.00902513008957694,0.016676960711019376,0.016676960711019373
L3 Syp,35,1.3378821325841193e-4,1.3378821325841193e-4,cds,85,0.00902513008957694,0.014823965076461668,0.014823965076461668
L3 Syp,36,0,0,cds,86,0.00902513008957694,0,0
L3 Syp,37,2.006823198876179e-4,2.006823198876179e-4,cds,87,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,38,4.013646397752358e-4,2.837791737783588e-4,cds,88,0.00902513008957694,0.044471895229385,0.03144322253106283
L3 Syp,39,4.013646397752358e-4,2.837791737783588e-4,cds,89,0.00902513008957694,0.044471895229385,0.03144322253106283
L3 Syp,40,4.013646397752358e-4,2.837791737783588e-4,cds,90,0.00902513008957694,0.044471895229385,0.03144322253106283
L3 Syp,41,2.1183133765915224e-4,1.4997972235207508e-4,cds,91,0.00902513008957694,0.023471278037730976,0.01661801224619306
L3 Syp,42,4.125136575467701e-4,2.504999897681531e-4,cds,92,0.00902513008957694,0.045707225652423474,0.027755831470778886
L3 Syp,43,2.006823198876179e-4,2.006823198876179e-4,cds,93,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,44,2.006823198876179e-4,2.006823198876179e-4,cds,94,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,45,2.006823198876179e-4,2.006823198876179e-4,cds,95,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,46,2.006823198876179e-4,2.006823198876179e-4,cds,96,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,47,2.006823198876179e-4,2.006823198876179e-4,cds,97,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,48,3.0102347983142685e-4,2.2435163942800379e-4,cds,98,0.00902513008957694,0.03335392142203875,0.02485854909583031
L3 Syp,49,4.013646397752358e-4,2.837791737783588e-4,cds,99,0.00902513008957694,0.044471895229385,0.03144322253106283
L3 Syp,50,2.006823198876179e-4,2.006823198876179e-4,cds,100,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,51,2.006823198876179e-4,2.006823198876179e-4,cds,101,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,52,2.006823198876179e-4,2.006823198876179e-4,cds,102,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,53,2.006823198876179e-4,2.006823198876179e-4,cds,103,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,54,2.006823198876179e-4,2.006823198876179e-4,cds,104,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,55,1.0034115994380895e-4,1.0034115994380895e-4,cds,105,0.00902513008957694,0.01111797380734625,0.01111797380734625
L3 Syp,56,0,0,cds,106,0.00902513008957694,0,0
L3 Syp,57,0,0,cds,107,0.00902513008957694,0,0
L3 Syp,58,0,0,cds,108,0.00902513008957694,0,0
L3 Syp,59,0,0,cds,109,0.00902513008957694,0,0
L3 Syp,60,0,0,cds,110,0.00902513008957694,0,0
L3 Syp,61,0,0,cds,111,0.00902513008957694,0,0
L3 Syp,62,0,0,cds,112,0.00902513008957694,0,0
L3 Syp,63,0,0,cds,113,0.00902513008957694,0,0
L3 Syp,64,0,0,cds,114,0.00902513008957694,0,0
L3 Syp,65,0,0,cds,115,0.00902513008957694,0,0
L3 Syp,66,0,0,cds,116,0.00902513008957694,0,0
L3 Syp,67,0,0,cds,117,0.00902513008957694,0,0
L3 Syp,68,0,0,cds,118,0.00902513008957694,0,0
L3 Syp,69,0,0,cds,119,0.00902513008957694,0,0
L3 Syp,70,0,0,cds,120,0.00902513008957694,0,0
L3 Syp,71,0,0,cds,121,0.00902513008957694,0,0
L3 Syp,72,0,0,cds,122,0.00902513008957694,0,0
L3 Syp,73,2.006823198876179e-4,2.006823198876179e-4,cds,123,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,74,2.006823198876179e-4,2.006823198876179e-4,cds,124,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,75,3.0102347983142685e-4,2.2435163942800379e-4,cds,125,0.00902513008957694,0.03335392142203875,0.02485854909583031
L3 Syp,76,4.6825874640444177e-4,2.915384410301631e-4,cds,126,0.00902513008957694,0.05188387776761584,0.03230296274253806
L3 Syp,77,4.415011037527594e-4,2.865921984051506e-4,cds,127,0.00902513008957694,0.048919084752323504,0.03175491051770366
L3 Syp,78,3.0102347983142685e-4,2.2435163942800379e-4,cds,128,0.00902513008957694,0.03335392142203875,0.02485854909583031
L3 Syp,79,2.006823198876179e-4,2.006823198876179e-4,cds,129,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,80,2.006823198876179e-4,2.006823198876179e-4,cds,130,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,81,2.006823198876179e-4,2.006823198876179e-4,cds,131,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,82,2.006823198876179e-4,2.006823198876179e-4,cds,132,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,83,2.006823198876179e-4,2.006823198876179e-4,cds,133,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,84,2.006823198876179e-4,2.006823198876179e-4,cds,134,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,85,2.006823198876179e-4,2.006823198876179e-4,cds,135,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,86,1.0034115994380895e-4,1.0034115994380895e-4,cds,136,0.00902513008957694,0.01111797380734625,0.01111797380734625
L3 Syp,87,2.006823198876179e-4,2.006823198876179e-4,cds,137,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,88,2.006823198876179e-4,2.006823198876179e-4,cds,138,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,89,2.006823198876179e-4,2.006823198876179e-4,cds,139,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,90,0,0,cds,140,0.00902513008957694,0,0
L3 Syp,91,0,0,cds,141,0.00902513008957694,0,0
L3 Syp,92,8.361763328650746e-5,8.361763328650747e-5,cds,142,0.00902513008957694,0.009264978172788542,0.009264978172788544
L3 Syp,93,4.6825874640444177e-4,2.915384410301631e-4,cds,143,0.00902513008957694,0.05188387776761584,0.03230296274253806
L3 Syp,94,4.515352197471403e-4,2.8816596395954365e-4,cds,144,0.00902513008957694,0.05003088213305813,0.03192928645896689
L3 Syp,95,2.6757642651682387e-4,2.1152500048533498e-4,cds,145,0.00902513008957694,0.029647930152923337,0.02343733534983875
L3 Syp,96,2.006823198876179e-4,2.006823198876179e-4,cds,146,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,97,2.006823198876179e-4,2.006823198876179e-4,cds,147,0.00902513008957694,0.0222359476146925,0.0222359476146925
L3 Syp,98,1.2040939193257074e-4,1.2040939193257075e-4,cds,148,0.00902513008957694,0.013341568568815501,0.013341568568815503
L3 Syp,99,3.612281757977122e-4,2.5697360042790663e-4,cds,149,0.00902513008957694,0.040024705706446506,0.028473118711572216
L3 Syp,100,6.020469596628537e-4,3.18491081135056e-4,cds,150,0.00902513008957694,0.0667078428440775,0.0352893618123997
L3 Syp,1,0.001085383011707883,3.950264149644068e-4,threeUTRs,150.75,0.00902513008957694,0.1202623121146347,0.043769608974458994
L3 Syp,2,0.0020210703588046785,5.500857191036056e-4,threeUTRs,151.5,0.00902513008957694,0.22393808607133525,0.06095044765492032
L3 Syp,3,0.002295328414634205,6.413669042511385e-4,threeUTRs,152.25,0.00902513008957694,0.2543263522910394,0.07106456060858875
L3 Syp,4,0.0023674138241976963,6.275563076472202e-4,threeUTRs,153,0.00902513008957694,0.2623135401595824,0.06953432265447128
L3 Syp,5,0.002706430527505313,6.721257393691806e-4,threeUTRs,153.75,0.00902513008957694,0.29987717635571265,0.07447269265906913
