gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,padj,syp_target,imp_target,RBP_target,cluster_id,cluster_description,cluster_code,gene_biotype,label,label_colour_id,exp
FBgn0002562,Lsp1alpha,59.00215487,-0.92820567,0.321318154,-3.033939036,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028396,TotA,5.370031561,-0.922991747,0.305838305,-2.905054665,0.066057718,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0050359,Mal-A5,486.3493689,-0.921497625,0.298480506,-3.090939789,0.042721628,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037222,CG14642,13.9245062,-0.921224399,0.327417163,-2.784314629,0.085637343,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0011559,Acp36DE,7.453817195,-0.918208792,0.316177078,-2.896629896,0.066559301,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034974,CG16786,28.76807948,-0.907266016,0.327107569,-2.776001111,0.08705809,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039301,Nup37,128.0983867,-0.905637307,0.257418616,-3.513313802,0.014089489,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034443,cer,68.85351575,-0.902037391,0.269519895,-3.336719294,0.022639272,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037534,ELOVL,16.79164633,-0.900561197,0.326058014,-2.741759464,0.09268513,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0036677,CG13023,39.26750385,-0.900045976,0.319954719,-2.811580639,0.081075625,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0020445,E23,366.0386546,-0.898984391,0.194691818,-4.6151226,3.28094e-4,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034128,CG4409,499.0338046,-0.898215099,0.30231737,-2.975261717,0.055691748,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035737,Cpr65Ec,13.64284517,-0.894653846,0.32880065,-2.7120447580000002,0.097884132,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029804,CG3097,75.24908472,-0.893499672,0.234678421,-3.795626374,0.006099513,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038596,CG14312,36.14607527,-0.892272194,0.308824502,-2.878342238,0.069183855,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0003373,Sgs3,38.29156759,-0.891055847,0.328799314,-2.731208442,0.094784019,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038880,SIFaR,160.9640153,-0.889938238,0.19902916,-4.465040162,6.02887e-4,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036931,CG14183,118.3259,-0.888713928,0.298897411,-2.974265207,0.055702717,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267041,CR45485,52.49318835,-0.887604806,0.321313743,-2.767526192,0.087937204,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0085354,CG34325,149.5203279,-0.887415829,0.289925079,-3.059070143,0.04591884,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028468,rtet,170.0356221,-0.882694956,0.244402445,-3.607537643,0.010784519,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037229,CG9766,26.5342024,-0.881930274,0.30299959,-2.890951521,0.067167483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0015591,AstA,188.1186116,-0.880457174,0.26074853,-3.374143219,0.020470392,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038921,CG6332,19.49906132,-0.876505472,0.328150571,-2.700811998,0.100310896,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035767,Cln7,112.7408585,-0.875597023,0.214080983,-4.081824373,0.002515178,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0004956,upd1,64.46372765,-0.874965781,0.273861167,-3.187225076,0.03323311,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0011297,Alg3,281.6960174,-0.874487819,0.173076704,-5.048703609,5.16746e-5,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0003377,Sgs7,44.61154365,-0.873667239,0.328872943,-2.685617245,0.103072228,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030841,CG8568,31.53499832,-0.873546692,0.319264783,-2.72964065,0.095105094,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0002174,CG5504,713.1223112,-0.871584848,0.182896657,-4.764380198,1.79881e-4,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039007,CCAP,50.16836082,-0.871471918,0.328121949,-2.672330865,0.105592246,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0001253,ImpE1,2581.429463,-0.870907185,0.178486363,-4.879134822,1.08743e-4,TRUE,TRUE,Co-target,N/A,N/A,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0026085,dgt4,49.274113,-0.870536057,0.281583287,-3.080467632,0.043485548,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036811,MED11,93.90419244,-0.870031791,0.289347172,-3.003136097,0.05219973,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0262057,Spn77Ba,113.9826819,-0.86789078099999994,0.311234656,-2.790839879,0.084923148,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035290,dsb,100.276491,-0.865497565,0.225512491,-3.830323653,0.005566528,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267181,CR45621,181.084841,-0.864516575,0.218463897,-3.952798619,0.003799493,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0262570,CG43110,34.77828894,-0.862541811,0.309120319,-2.779852069,0.086443906,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037664,CG8420,20.11250795,-0.861935283,0.318370229,-2.686062338,0.103069401,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032230,lft,78.71057956,-0.861643954,0.278807183,-3.083842604,0.043272961,TRUE,FALSE,Syp target only,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0052181,CG32181,42.62114833,-0.860419322,0.286506212,-2.990866522,0.053576767,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039678,Obp99a,2345.231344,-0.859662381,0.283919946,-3.029994869,0.049180543,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030955,CG6891,355.2566174,-0.85929812,0.220528502,-3.894546514,0.004514026,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0005612,Sox14,1345.219699,-0.858261871,0.198475015,-4.323790945,0.001053338,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034879,Rrp4,328.1311931,-0.856275435,0.249973436,-3.425018264,0.018094766,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0003087,pim,70.00504673,-0.856229008,0.308566686,-2.772126411,0.087252531,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0037228,CG1092,29.21258383,-0.855051308,0.328704499,-2.623956538,0.116885522,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0040491,Buffy,37.76959776,-0.85234094,0.28263538,-2.999543665,0.052458608,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263493,CR43482,45.59470552,-0.852288668,0.27021223,-3.140244704,0.037543175,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036676,CG13028,6.171472498,-0.851822684,0.304004122,-2.825360913,0.078377365,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0044047,Ilp6,400.8344316,-0.8509186,0.168384609,-5.051011746,5.1603e-5,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038343,Trissin,33.09424797,-0.847612841,0.30265856,-2.787555519,0.085186805,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0025697,santa-maria,259.363436,-0.846313982,0.301003321,-2.813584969,0.080693425,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265575,yin,98.93733582,-0.845565121,0.262584844,-3.215288152,0.031206688,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032284,CG7294,12.04272702,-0.845339021,0.326326506,-2.605931477,0.120818482,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033936,Achl,47.30163227,-0.841891109,0.282470349,-2.970528919,0.055972044,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0025712,CG13920,929.3227263,-0.841020905,0.174258998,-4.825404003,1.37454e-4,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0030666,CG12708,176.86969,-0.840627407,0.266977907,-3.147834808,0.036806804,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037146,CG7470,13.64270204,-0.837799794,0.324230994,-2.618897041,0.118231855,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032192,CG5731,25.43924065,-0.83750159,0.327253611,-2.558231089,0.132508788,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0053200,VepD,64.51042259,-0.835443987,0.250377329,-3.327693873,0.023097655,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0051076,CG31076,14.93244925,-0.834359806,0.328782902,-2.52618864,0.140927629,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0051323,CG31323,288.3543779,-0.833500645,0.189675182,-4.391331765,8.20154e-4,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035976,PGRP-LC,86.06801725,-0.83144532,0.266037668,-3.121499515,0.039534475,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029799,CG15772,23.81031208,-0.831054817,0.308568708,-2.67756487,0.104797385,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0025693,ZnT41F,162.9688628,-0.829800539,0.249813956,-3.318304089,0.023716519,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028899,CG31817,227.6348136,-0.829747337,0.294382299,-2.820212711,0.079284528,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0013433,beat-Ia,741.7175437,-0.826407013,0.156844351,-5.267733691,1.7557e-5,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035027,CG3511,743.19578,-0.824385507,0.176842176,-4.660779898,2.73012e-4,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0259151,CG42266,62.25599536,-0.821639604,0.302647702,-2.71397969,0.097511834,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0284244,l(2)k05911,41.73348551,-0.821513122,0.300024473,-2.72736742,0.095239567,TRUE,FALSE,Syp target only,N/A,N/A,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0069354,Porin2,29.54589765,-0.821435033,0.315537672,-2.598717132,0.12219916,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0002564,Lsp1gamma,69.73047805,-0.820100657,0.324170798,-2.604982951,0.120818482,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039155,Kal1,65.96493653,-0.815972272,0.307766813,-2.647804581,0.111563488,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264817,pre-lola-G,24.89182604,-0.815135469,0.325469185,-2.505691616,0.14665459,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0011327,Uch-L5,695.8695117,-0.814286179,0.219271957,-3.712874976,0.008049302,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0038487,TwdlW,13.6887282,-0.81211966,0.32274935,-2.562904158,0.131344568,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030406,CG1463,389.4448892,-0.811468731,0.206205154,-3.933445247,0.004010558,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0051220,CG31220,8.461272432,-0.811395011,0.324410683,-2.495800413,0.149006768,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034045,CG8249,10.40135167,-0.810549211,0.328549085,-2.453917813,0.161433576,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267199,CR45639,15.52201751,-0.807935153,0.327588602,-2.460223437,0.159941763,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0014417,CG13397,174.6962684,-0.80542443,0.287490518,-2.800403958,0.083185451,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263562,mir-4948,7.723276386,-0.801107421,0.300654579,-2.795295877,0.083885394,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0001229,Hsp67Bc,934.9368079,-0.800602165,0.305299898,-2.626278417,0.116377778,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0086254,CG6084,645.8695923,-0.79726697,0.287539236,-2.774092291,0.087105128,TRUE,FALSE,Syp target only,Cluster IV,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0035544,CG15021,30.13482938,-0.794748975,0.300334868,-2.635152249,0.114652572,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0039153,GatB,168.197741,-0.79175724,0.244058353,-3.240803725,0.029514512,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038147,CCHa2,43.69467152,-0.789391701,0.299041172,-2.630578312,0.115534101,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0038183,CG9286,189.5163832,-0.788841756,0.276313047,-2.853367663,0.073351439,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0003255,rk,356.4966197,-0.787682993,0.194807,-4.041715843,0.002860628,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037518,CG2641,48.73580415,-0.785953058,0.298851028,-2.622892606,0.117106926,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030895,CG7135,41.48212777,-0.785246043,0.31532877,-2.485118018,0.151254837,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0082919,Or-CD4,57.74519638,-0.784353706,0.325565507,-2.467656543,0.156990284,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264979,CG4267,23.99128177,-0.782060413,0.307780625,-2.527580473,0.140918919,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037974,CG12224,38.69251767,-0.781544595,0.287169913,-2.710079517,0.098202742,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0004057,Zw,66.21206952,-0.781320056,0.2500901,-3.116848196,0.039922575,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0044050,Ilp3,158.7259723,-0.780395791,0.291941249,-2.672460466,0.105592246,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037999,CG4860,105.6334351,-0.779357481,0.238342761,-3.264418491,0.027472571,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030158,CG9686,1815.860748,-0.778570298,0.272014108,-2.863145947,0.07179426,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0026190,PH4alphaMP,12.90842226,-0.778225339,0.32797666,-2.354360296,0.191952527,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029856,CG11700,48.78420355,-0.777100545,0.289377585,-2.677456444,0.104797385,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032634,Rpb11,125.8114003,-0.776734737,0.306447742,-2.535236229,0.138670134,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029810,CG12239,1006.745982,-0.77665722,0.299400253,-2.59670161,0.12219916,FALSE,TRUE,Imp target only,N/A,N/A,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030993,Mec2,15.86369482,-0.776264314,0.328876068,-2.357501382,0.191418959,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039836,CG1750,43.08604156,-0.774837022,0.290667428,-2.656060413,0.109420683,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031142,r-cup,91.21732327,-0.774659757,0.296612339,-2.612057086,0.119998966,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034506,CG13870,5.891924427,-0.774576263,0.314025085,-2.46224733,0.159209931,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031907,CG5171,6.664509695,-0.774054328,0.294071642,-2.761559843,0.088604633,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032297,CG17124,3908.851015,-0.773004898,0.215020344,-3.595067881,0.01113658,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0001226,Hsp27,14558.75252,-0.772571262,0.242603865,-3.184924711,0.033357069,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0259676,DNApol-alpha60,109.5861887,-0.771599499,0.213684782,-3.605396857,0.010839187,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029990,CG2233,25.49615858,-0.771206596,0.317632176,-2.422926673,0.170339099,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0034725,CG6044,220.8616831,-0.770546955,0.210337924,-3.660578023,0.009283731,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0085203,CG34174,36.28067179,-0.770269531,0.308461923,-2.488499032,0.15062976,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028523,CG5888,355.3488843,-0.768784408,0.316166238,-2.437002936,0.165527518,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036186,CG6071,130.3827699,-0.768041239,0.26460822,-2.900787742,0.066534701,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0043455,CG5986,193.1724332,-0.766921761,0.24156783,-3.172409383,0.034755424,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030653,CG7860,225.4948686,-0.766106817,0.227732039,-3.361718139,0.021093613,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0020660,eIF4B,253.6728481,-0.764719721,0.213977118,-3.571569465,0.011813855,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0038110,CG8031,246.4402762,-0.763890228,0.256014387,-2.982134332,0.054935156,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266687,CR45177,11.13096512,-0.763196908,0.328763759,-2.303577609,0.207948909,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0004360,Wnt2,187.8976726,-0.761174402,0.22625415,-3.36244122,0.021093613,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0001967,NimC3,6.983497153,-0.760001313,0.318892054,-2.384307301,0.18178971,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039099,GILT2,50.34032569,-0.759719537,0.309130723,-2.452677502,0.161433576,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0004394,pdm2,127.7510227,-0.758995688,0.243777616,-3.111130042,0.040622584,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030241,feo,913.2066978,-0.758829702,0.177604717,-4.272052573,0.001289638,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0038421,CG17931,38.35730029,-0.757966464,0.291375897,-2.592130277,0.123265017,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0013953,Esp,28.99896304,-0.757824688,0.304218141,-2.481018637,0.152516221,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0004106,Cdk1,238.0081251,-0.757752849,0.306573033,-2.473818437,0.154635544,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0260407,mRpS23,100.9977372,-0.756954972,0.229751915,-3.289443615,0.025732664,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036670,CG13029,18.02831569,-0.756689153,0.323092164,-2.330949597,0.1982865,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0261455,scaRNA:MeU5-G38,4.853447628,-0.756564454,0.301632577,-2.507034881,0.146457281,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037835,CG14687,203.5304772,-0.755552006,0.240508115,-3.139235212,0.037596189,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032713,Ugt36D1,55.07777121,-0.755091082,0.280674174,-2.683341279,0.103641273,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052441,CG32441,268.8605883,-0.754351576,0.224473415,-3.358656343,0.021185245,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0035539,slow,149.3471416,-0.754325822,0.250367505,-3.010499079,0.051317849,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039993,CG17691,420.777839,-0.752471783,0.234082739,-3.213547758,0.031259333,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0019809,gcm2,171.1636274,-0.752124944,0.213089757,-3.526975281,0.013620383,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036289,CG10657,32.06345158,-0.751193523,0.287879054,-2.596831595,0.12219916,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0002466,sti,2104.52928,-0.750473334,0.165674747,-4.529491978,4.6118e-4,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0010109,dpn,361.1417682,-0.750332884,0.199490793,-3.760082016,0.006819285,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0016076,vri,2427.145993,-0.750208948,0.20731984,-3.618503638,0.010404244,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032698,CG10336,177.0175619,-0.747026558,0.220263333,-3.389472856,0.019697202,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028546,ics,205.0444909,-0.746743409,0.224143971,-3.329221313,0.023026968,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052137,CG32137,322.6307432,-0.744673119,0.18047977,-4.124141432,0.002184706,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
