gene_id,gene_name,row_coverage,row_mean,row_median,region_coverage,region_mean,region_median,tstatistic,pvalue,comparison_mode,Imp_total_width,Imp_cluster_count,Imp_max_width,Syp_total_width,Syp_cluster_count,Syp_max_width,feature,group,comparison_type,fill_group
FBgn0004595,pros,69807350,-5.680685056562424e-6,-1.0828617064544764e-16,1236125,2.2949866534105e-4,-4.390410953248102e-17,3.910861940639492,4.59861202241104e-5,Syp to shuffled Imp binding sites,242,4,95,4808,83,175,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004636,Rap1,963750,-1.2702285345298e-4,-0.0116456383476493,56250,0.0062515743661117,-0.00662099650376793,16.545167434224414,1.2118545474648593e-61,Imp to shuffled Syp binding sites,408,7,136,26,1,26,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004636,Rap1,138780,-1.2784229522363e-4,-0.01268735487552624,56250,0.0062515743661117,-0.00662099650376793,16.54729294878996,1.1700260925454669e-61,Syp to shuffled Imp binding sites,408,7,136,26,1,26,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004638,drk,632160,-9.77960834049984e-5,-5.029831809814978e-16,36000,0.00235445827255523,-0.00305541302732167,5.432638894174131,2.7943007247315925e-8,Imp to shuffled Syp binding sites,226,4,121,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004638,drk,175600,-8.862381131422363e-5,-0.00262858084024098,36000,0.00235445827255523,-0.00305541302732167,5.412318962032027,3.1305252079694235e-8,Syp to shuffled Imp binding sites,226,4,121,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004652,fru,2661970,-8.147632960968495e-6,-0.0054143868048286,44175,0.01553004412892453,-6.256525724321238e-17,38.66432144423115,0,Imp to shuffled Syp binding sites,80,2,51,276,5,74,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004652,fru,4894590,-8.64492810697314e-6,-0.00169127261877238,44175,0.01553004412892453,-6.256525724321238e-17,38.66555888419022,0,Syp to shuffled Imp binding sites,80,2,51,276,5,74,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004656,fs(1)h,5182380,-1.3068057994929074e-5,-0.00953280713277537,35700,-0.00359310292863083,-0.01692734401494691,-8.464017578826637,1,Imp to shuffled Syp binding sites,231,5,76,29,1,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004656,fs(1)h,1048815,-1.4205199343418424e-5,-0.00798886093001071,35700,-0.00359310292863083,-0.01692734401494691,-8.461329117761027,1,Syp to shuffled Imp binding sites,231,5,76,29,1,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004687,Mlc-c,328410,-1.9124668939793e-4,-2.42715427510257e-16,97900,9.9376351339841e-5,-2.367272962434935e-16,1.0134714935260265,0.15541875513059936,Imp to shuffled Syp binding sites,439,4,143,104,2,75,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004687,Mlc-c,162360,-2.2280294631015e-4,-3.223796736429204e-16,97900,9.937635133984194e-5,-2.367272962434935e-16,1.1235156481179611,0.1306106567677863,Syp to shuffled Imp binding sites,439,4,143,104,2,75,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004828,His3.3B,492590,-9.577050775329644e-5,-3.901050781993442e-16,10850,-0.01248109625696261,-2.996453903640567e-16,-18.194588308252342,1,Imp to shuffled Syp binding sites,244,3,142,29,1,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004828,His3.3B,55615,-4.7596723980365475e-5,-8.465369635369989e-17,10850,-0.01248109625696261,-2.996453903640567e-16,-18.26535771559355,1,Syp to shuffled Imp binding sites,244,3,142,29,1,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004838,Hrb27C,8384540,-1.343228955666635e-5,-1.6830858123059242e-16,723900,0.00371843649863982,-5.977262616714864e-17,52.03370944608454,0,Imp to shuffled Syp binding sites,954,14,124,534,11,169,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004838,Hrb27C,3763140,-1.1588725243263822e-5,-1.438265486513762e-16,723900,0.00371843649863982,-5.977262616714864e-17,52.00800449897272,0,Syp to shuffled Imp binding sites,954,14,124,534,11,169,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004889,tws,605400,-4.005035962064392e-5,0,30000,2.7721036594009e-4,0,0.6800583870989227,0.2482363697982291,Imp to shuffled Syp binding sites,258,5,73,26,1,26,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004889,tws,201800,-4.850019740549654e-5,0,30000,2.7721036594009e-4,0,0.6981708813102948,0.2425378730109004,Syp to shuffled Imp binding sites,258,5,73,26,1,26,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004907,14-3-3zeta,1992725,-5.8008697737815913e-5,0,246075,-3.9990723618874e-4,0,-2.2364076964364705,0.987337015069682,Imp to shuffled Syp binding sites,714,10,143,209,6,52,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004907,14-3-3zeta,526575,-5.711140235898925e-5,0,246075,-3.9990723618874e-4,0,-2.242277035042812,0.9875278200171996,Syp to shuffled Imp binding sites,714,10,143,209,6,52,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004921,Ggamma1,937020,-6.606530398853798e-5,-4.106063529907801e-16,18900,-2.0064234573206633e-5,-0.00660014939497767,0.07262761660991378,0.471051609217065,Imp to shuffled Syp binding sites,401,3,341,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004921,Ggamma1,100395,-6.596531229111497e-5,-3.4160658142717e-4,18900,-2.00642345732064e-5,-0.00660014939497767,0.07246974726563772,0.4711144236077971,Syp to shuffled Imp binding sites,401,3,341,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0004924,Top1,527750,-7.334884565279767e-5,-0.00702530118421812,5000,0.01108117103322398,-0.0119546097197301,7.550955730714006,2.5529855250850593e-14,Imp to shuffled Syp binding sites,152,4,71,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0004924,Top1,42220,-7.591283185949452e-5,-0.01321499206825044,5000,0.01108117103322398,-0.0119546097197301,7.552691398994772,2.519559394609584e-14,Syp to shuffled Imp binding sites,152,4,71,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0005648,Pabp2,262680,-9.715592381180224e-5,-1.760285883473955e-16,15400,0.00636322221399098,8.735079811933001e-17,11.35105011601831,4.8099939768131054e-30,Imp to shuffled Syp binding sites,187,5,73,71,1,71,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0005648,Pabp2,83580,-8.335648500338525e-5,-1.2740607415390107e-16,15400,0.00636322221399098,8.735079811933001e-17,11.326804148035304,6.330829256457036e-30,Syp to shuffled Imp binding sites,187,5,73,71,1,71,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0005671,Vha55,221100,-6.640584759908563e-5,-4.012381715370451e-17,15400,1.2377167187551e-4,-7.111603224625738e-17,0.3707884402030379,0.3554001061773715,Imp to shuffled Syp binding sites,197,3,99,54,2,28,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0005671,Vha55,70350,-6.950159806833754e-5,-1.6412439708578052e-17,15400,1.2377167187551e-4,-7.111603224625738e-17,0.3768242139944041,0.35315471851451613,Syp to shuffled Imp binding sites,197,3,99,54,2,28,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010100,mAcon1,29535,-2.687731931169e-4,-1.9635387479924687e-16,3025,-0.01030863302801534,-0.01144762517243979,-7.273204157369186,0.9999999999997774,Imp to shuffled Syp binding sites,47,1,47,49,1,49,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010100,mAcon1,29535,-3.2586878968381e-4,-0.0091025427574278,3025,-0.01030863302801534,-0.01144762517243979,-7.231842232287875,0.9999999999996996,Syp to shuffled Imp binding sites,47,1,47,49,1,49,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010113,hdc,25223460,-9.357565518660972e-6,-2.995411655068295e-16,3791400,1.6506623278644216e-5,-2.839610489100506e-16,0.7481803754439061,0.22717570641830517,Imp to shuffled Syp binding sites,1936,35,123,1432,29,126,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010113,hdc,21078760,-9.519125696261926e-6,-2.817757233952527e-16,3791400,1.6506623278644246e-5,-2.839610489100506e-16,0.7528538703399417,0.2257688888105665,Syp to shuffled Imp binding sites,1936,35,123,1432,29,126,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010226,GstS1,264875,-2.1277758407481e-4,-0.00651511355500266,32500,0.00162059513245893,-0.00839406190540206,3.974272893330729,3.537348990339469e-5,Imp to shuffled Syp binding sites,289,3,118,30,1,30,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010226,GstS1,81500,-1.9848390897297e-4,-0.00730874654956625,32500,0.00162059513245893,-0.00839406190540206,3.943287941394321,4.027024879105402e-5,Syp to shuffled Imp binding sites,289,3,118,30,1,30,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010228,HmgZ,142650,-0.00019325379455568001,-4.021459132463759e-16,13500,-0.00518866020949903,-0.00505144771102866,-7.907009192502291,0.9999999999999986,Imp to shuffled Syp binding sites,169,2,141,29,1,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010228,HmgZ,38040,-1.6657116424351e-4,-4.1836840758347807e-16,13500,-0.00518866020949903,-0.00505144771102866,-7.949243954928685,0.999999999999999,Syp to shuffled Imp binding sites,169,2,141,29,1,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010300,brat,4929420,-1.685086530893862e-5,-0.00799858243481137,449500,8.906164396854034e-5,-0.00510697465175993,0.921188236142966,0.17847632669381713,Imp to shuffled Syp binding sites,472,8,161,417,14,55,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010300,brat,6586725,-1.5841283721939033e-5,-0.00195683240825256,449500,8.906164396854005e-5,-0.00510697465175993,0.912407265059236,0.1807774279187472,Syp to shuffled Imp binding sites,472,8,161,417,14,55,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010341,Cdc42,530880,-1.1242099955583e-4,-0.00671822291130634,25675,0.00421618387235193,-7.3719996677451e-4,8.086995196994552,3.191576336228467e-16,Imp to shuffled Syp binding sites,318,7,92,50,1,50,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010341,Cdc42,87360,-1.4162004093308e-4,-0.01042595157607309,25675,0.00421618387235193,-7.3719996677451e-4,8.14154683992855,2.0390517770135541e-16,Syp to shuffled Imp binding sites,318,7,92,50,1,50,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010348,Arf79F,221130,-2.2648476563819e-4,-0.01076002745389043,17325,0.00268144978832291,-0.01323532462646109,4.349071894640666,6.8747817513968224e-6,Imp to shuffled Syp binding sites,356,7,100,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010348,Arf79F,38610,-2.1583298863598e-4,-0.01556624057187806,17325,0.00268144978832292,-0.01323532462646109,4.333141225250198,7.391225641051072e-6,Syp to shuffled Imp binding sites,356,7,100,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010352,Nc73EF,223740,-1.0204540330559e-4,-0.00915342359742321,5400,0.01355156386772782,-0.00697582183265287,10.758893273611784,5.013055984388355e-27,Imp to shuffled Syp binding sites,145,2,95,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010352,Nc73EF,37290,-1.2159057777288e-4,-0.0128063440287165,5400,0.01355156386772782,-0.00697582183265287,10.774294655175693,4.25601794631825e-27,Syp to shuffled Imp binding sites,145,2,95,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010379,Akt1,1111860,-5.272623810583093e-5,-0.00187729046330162,23925,0.0085730762229221,-7.286897027831507e-17,16.792158696717724,3.1945417672995114e-63,Imp to shuffled Syp binding sites,295,7,74,55,2,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010379,Akt1,140580,-5.716364425802357e-5,-1.3311041051196686e-16,23925,0.0085730762229221,-7.286897027831507e-17,16.80079715425789,2.766365474185835e-63,Syp to shuffled Imp binding sites,295,7,74,55,2,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010415,Sdc,1631555,-5.442643388708681e-5,-3.38372213418303e-16,67950,-2.118881619362e-4,-2.850936472325251e-16,-0.5699123446101672,0.7156304820417441,Imp to shuffled Syp binding sites,616,10,123,26,1,26,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010415,Sdc,194490,-5.053022205242251e-5,-2.5970424616336817e-16,67950,-2.118881619362e-4,-2.850936472325251e-16,-0.5840141790641801,0.7203936443944041,Syp to shuffled Imp binding sites,616,10,123,26,1,26,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010488,NAT1,318190,-1.1111789454448e-4,0,79900,-4.9223223199518e-4,0,-1.7497177876042276,0.9599145691933156,Imp to shuffled Syp binding sites,457,5,164,176,3,98,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010488,NAT1,115090,-1.0079781358237e-4,0,79900,-4.9223223199518e-4,0,-1.797097871359939,0.9638380707038524,Syp to shuffled Imp binding sites,457,5,164,176,3,98,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0010551,Phb2,28770,-9.28274322607342e-5,-0.00741747067868223,1350,-0.021211738606509888,-0.01916984474755375,-16.760471277020326,1,Imp to shuffled Syp binding sites,29,1,29,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0010551,Phb2,43155,-8.543591314167309e-5,-1.11393756340958e-16,1350,-0.021211738606509888,-0.01916984474755375,-16.76633736277003,1,Syp to shuffled Imp binding sites,29,1,29,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0011217,eff,502665,-1.6943441015218e-4,-0.00996947741879801,58125,0.00289944350856166,-0.00831809103824221,8.45271221762689,1.4555164004742774e-17,Imp to shuffled Syp binding sites,620,8,144,104,2,77,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0011217,eff,135125,-1.4806552667818e-4,-0.00898004627408274,58125,0.00289944350856166,-0.00831809103824221,8.3938551932675,2.404447823625253e-17,Syp to shuffled Imp binding sites,620,8,144,104,2,77,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0011224,heph,3943080,-2.810046774987237e-5,-2.8627597323306406e-16,48600,-0.00660894287843318,-4.7725227821517e-4,-18.98646537006155,1,Imp to shuffled Syp binding sites,852,19,119,27,1,27,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0011224,heph,292080,-3.053703039649004e-5,-7.05887644095096e-17,48600,-0.00660894287843318,-4.7725227821517e-4,-18.97943561468602,1,Syp to shuffled Imp binding sites,852,19,119,27,1,27,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0011300,babo,689415,-8.222255901390556e-5,-0.00490014884232653,4425,-9.0788277528352e-4,-1.79947609105328e-16,-0.5886898751560068,0.7219503073363696,Imp to shuffled Syp binding sites,294,3,168,29,1,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0011300,babo,35055,-6.628813549597513e-5,-9.895824034319031e-17,4425,-9.0788277528352e-4,-1.79947609105328e-16,-0.6000510060505472,0.7257485118343793,Syp to shuffled Imp binding sites,294,3,168,29,1,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0011305,Rsf1,71470,-1.7212416382502e-4,-0.00537410172008862,2800,-0.01159270574181607,-0.01983585032504473,-6.599863312552401,0.9999999999754788,Imp to shuffled Syp binding sites,58,2,29,30,1,30,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0011305,Rsf1,40840,-2.3651609522546e-4,-0.01240524928460205,2800,-0.01159270574181607,-0.01983585032504473,-6.56265172724284,0.9999999999686242,Syp to shuffled Imp binding sites,58,2,29,30,1,30,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0011666,msi,6102420,-1.149090635836231e-5,-1.9249740980738632e-16,107325,-0.00409555875814435,-2.2295826681274965e-16,-20.89256739792642,1,Imp to shuffled Syp binding sites,585,11,171,79,2,52,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0011666,msi,1036260,-1.3341912229909334e-5,-2.5224545061142305e-16,107325,-0.00409555875814435,-2.2295826681274965e-16,-20.883098342482505,1,Syp to shuffled Imp binding sites,585,11,171,79,2,52,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0011725,twin,4061460,-6.446851041995158e-6,-0.01619186572851486,16400,0.06837988332372312,0.04593311307583142,74.22845420893036,0,Imp to shuffled Syp binding sites,162,1,162,55,2,28,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0011725,twin,1584960,-6.7196127291734985e-6,-0.01198309545201692,16400,0.06837988332372312,0.04593311307583142,74.22875027216924,0,Syp to shuffled Imp binding sites,162,1,162,55,2,28,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0011760,ctp,5238840,-5.6068802288350046e-5,-0.01194037703285923,249050,0.00418160722336217,-0.01153160993377575,22.776591496779343,5.12921892787183e-115,Imp to shuffled Syp binding sites,1200,12,183,76,2,49,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0011760,ctp,607920,-5.121963381555304e-5,-0.01353780869615362,249050,0.00418160722336217,-0.01153160993377575,22.750528265721705,9.282692569108054e-115,Syp to shuffled Imp binding sites,1200,12,183,76,2,49,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0011766,E2f1,493350,-1.2698384743878e-4,-0.00749125137148556,78000,8.2738315455091e-4,-0.00811527662823813,3.152074517776869,8.1088121206471e-4,Imp to shuffled Syp binding sites,341,10,52,314,7,97,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0011766,E2f1,253000,-1.3637388038751e-4,-0.00973548132295762,78000,8.2738315455091e-4,-0.00811527662823813,3.18308783185528,7.2885284498534e-4,Syp to shuffled Imp binding sites,341,10,52,314,7,97,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0011817,nmo,941005,-2.568139650482276e-5,-0.00814094152741459,20925,0.00163227505802174,-0.00841659063605732,3.1484183566710895,8.219360893984e-4,Imp to shuffled Syp binding sites,58,2,30,28,1,28,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0011817,nmo,819585,-2.810037850990007e-5,-0.00748211231828127,20925,0.00163227505802174,-0.00841659063605732,3.153011943751408,8.0911731599411e-4,Syp to shuffled Imp binding sites,58,2,30,28,1,28,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0013272,Gp150,280980,-1.1748696879737e-4,-1.9443360346593176e-16,36225,0.00165874286969698,-6.01277774880284e-17,5.48268576611114,2.1085422342033448e-8,Imp to shuffled Syp binding sites,186,4,76,55,2,29,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
FBgn0013272,Gp150,102580,-9.828833076944529e-5,-1.2415079639644509e-16,36225,0.00165874286969698,-6.01277774880284e-17,5.423425361199984,2.9420574656790673e-8,Syp to shuffled Imp binding sites,186,4,76,55,2,29,UTR3,Observed,Observed,Syp to shuffled Imp binding sitesObserved
FBgn0013305,Nmda1,67320,-2.4941268827218e-4,-0.00130103216670581,7200,0.0083010558744438,-2.182310953405531e-16,8.216541534865705,1.231371719340966e-16,Imp to shuffled Syp binding sites,123,2,74,26,1,26,UTR3,Observed,Observed,Imp to shuffled Syp binding sitesObserved
